,open,high,low,close,adjclose,volume,ticker
2020-12-28,227.22000122070312,227.83999633789062,222.0500030517578,224.63999938964844,224.63999938964844,6422500,CRM
2020-12-29,224.97000122070312,225.3000030517578,220.86000061035156,222.4600067138672,222.4600067138672,6122400,CRM
2020-12-30,223.1300048828125,223.63999938964844,221.5800018310547,222.39999389648438,222.39999389648438,4724000,CRM
2020-12-31,222.27000427246094,222.7899932861328,220.1699981689453,222.52999877929688,222.52999877929688,6011100,CRM
2021-01-04,222.63999938964844,223.75,215.72000122070312,220.30999755859375,220.30999755859375,10319900,CRM
2021-01-05,219.49000549316406,223.0,217.99000549316406,221.52000427246094,221.52000427246094,8657200,CRM
2021-01-06,218.0,220.4600067138672,215.77999877929688,216.14999389648438,216.14999389648438,9789800,CRM
2021-01-07,217.02999877929688,220.66000366210938,216.5,217.97999572753906,217.97999572753906,8443100,CRM
2021-01-08,220.0,222.32000732421875,219.22000122070312,222.0399932861328,222.0399932861328,7301700,CRM
2021-01-11,219.6300048828125,220.5800018310547,216.22999572753906,218.25,218.25,7199000,CRM
2021-01-12,218.0,218.3000030517578,214.08999633789062,215.52000427246094,215.52000427246094,10736000,CRM
2021-01-13,217.0,218.89999389648438,215.52999877929688,218.17999267578125,218.17999267578125,6839200,CRM
2021-01-14,218.22999572753906,219.5,215.5500030517578,215.60000610351562,215.60000610351562,6548000,CRM
2021-01-15,216.1699981689453,217.8699951171875,212.99000549316406,213.13999938964844,213.13999938964844,8525600,CRM
2021-01-19,215.35000610351562,217.27999877929688,213.6999969482422,216.75999450683594,216.75999450683594,7753800,CRM
2021-01-20,221.99000549316406,224.63999938964844,219.97000122070312,223.44000244140625,223.44000244140625,9857700,CRM
2021-01-21,223.69000244140625,224.74000549316406,220.82000732421875,222.1699981689453,222.1699981689453,6785900,CRM
2021-01-22,224.89999389648438,227.7899932861328,223.75,225.77000427246094,225.77000427246094,10186100,CRM
2021-01-25,229.69000244140625,230.3000030517578,221.32000732421875,225.9199981689453,225.9199981689453,8213500,CRM
2021-01-26,227.8000030517578,227.91000366210938,224.5399932861328,226.25999450683594,226.25999450683594,5021000,CRM
2021-01-27,223.6999969482422,227.80999755859375,221.5800018310547,224.77999877929688,224.77999877929688,7641100,CRM
2021-01-28,225.0,229.60000610351562,225.0,226.5,226.5,7246000,CRM
2021-01-29,224.66000366210938,228.7899932861328,223.02000427246094,225.55999755859375,225.55999755859375,6473000,CRM
2021-02-01,227.2100067138672,229.89999389648438,224.75,228.4600067138672,228.4600067138672,5696700,CRM
2021-02-02,231.47000122070312,235.9499969482422,231.3800048828125,234.1999969482422,234.1999969482422,7134900,CRM
2021-02-03,235.0,236.0,232.25999450683594,234.82000732421875,234.82000732421875,5357600,CRM
2021-02-04,235.52000427246094,238.22999572753906,235.47000122070312,237.97999572753906,237.97999572753906,4770700,CRM
2021-02-05,239.14999389648438,239.36000061035156,236.41000366210938,238.88999938964844,238.88999938964844,5020000,CRM
2021-02-08,239.50999450683594,241.11000061035156,237.1300048828125,238.92999267578125,238.92999267578125,4336400,CRM
2021-02-09,239.55999755859375,240.0800018310547,236.24000549316406,236.6999969482422,236.6999969482422,5157200,CRM
2021-02-10,237.4499969482422,238.22000122070312,233.9600067138672,236.72000122070312,236.72000122070312,5535600,CRM
2021-02-11,238.92999267578125,242.88999938964844,238.5800018310547,241.24000549316406,241.24000549316406,6091600,CRM
2021-02-12,240.9499969482422,241.55999755859375,238.91000366210938,240.3699951171875,240.3699951171875,4314400,CRM
2021-02-16,245.0,251.22999572753906,243.8000030517578,248.58999633789062,248.58999633789062,10837600,CRM
2021-02-17,248.58999633789062,249.5,245.5,247.66000366210938,247.66000366210938,5879200,CRM
2021-02-18,245.97000122070312,248.00999450683594,242.57000732421875,247.00999450683594,247.00999450683594,4152800,CRM
2021-02-19,248.0,249.38999938964844,245.97999572753906,246.55999755859375,246.55999755859375,4647700,CRM
2021-02-22,244.25999450683594,244.52000427246094,240.3800048828125,240.9499969482422,240.9499969482422,5055000,CRM
2021-02-23,235.25999450683594,238.9600067138672,229.00999450683594,235.63999938964844,235.63999938964844,8641600,CRM
2021-02-24,235.52999877929688,241.5,231.50999450683594,240.47000122070312,240.47000122070312,6128300,CRM
2021-02-25,238.52999877929688,240.35000610351562,229.77000427246094,231.0800018310547,231.0800018310547,8828900,CRM
2021-02-26,229.38999938964844,230.5,216.33999633789062,216.5,216.5,20372900,CRM
2021-03-01,219.89999389648438,220.1999969482422,215.02999877929688,217.5399932861328,217.5399932861328,14027700,CRM
2021-03-02,218.39999389648438,218.60000610351562,213.33999633789062,213.47000122070312,213.47000122070312,10211500,CRM
2021-03-03,212.8300018310547,213.32000732421875,205.39999389648438,206.0,206.0,11459000,CRM
2021-03-04,206.83999633789062,209.08999633789062,201.50999450683594,205.3300018310547,205.3300018310547,12800500,CRM
2021-03-05,210.00999450683594,212.35000610351562,203.22000122070312,210.75999450683594,210.75999450683594,11406000,CRM
2021-03-08,213.6199951171875,214.89999389648438,207.57000732421875,207.72000122070312,207.72000122070312,9576400,CRM
2021-03-09,212.17999267578125,215.7899932861328,211.1699981689453,211.52999877929688,211.52999877929688,9732200,CRM
2021-03-10,214.72000122070312,216.14999389648438,211.77000427246094,211.9600067138672,211.9600067138672,7186400,CRM
2021-03-11,215.0,218.1699981689453,214.35000610351562,215.9499969482422,215.9499969482422,6431000,CRM
2021-03-12,213.4499969482422,213.85000610351562,209.3000030517578,212.2100067138672,212.2100067138672,6114600,CRM
2021-03-15,211.85000610351562,212.94000244140625,209.5,212.8000030517578,212.8000030517578,5733700,CRM
2021-03-16,214.83999633789062,216.69000244140625,213.47999572753906,214.47999572753906,214.47999572753906,5311000,CRM
2021-03-17,213.52000427246094,214.80999755859375,210.86000061035156,213.1199951171875,213.1199951171875,5805100,CRM
2021-03-18,210.6999969482422,211.3800048828125,208.39999389648438,209.47999572753906,209.47999572753906,5580100,CRM
2021-03-19,209.80999755859375,212.75,209.07000732421875,212.1999969482422,212.1999969482422,7088400,CRM
2021-03-22,211.47999572753906,216.97999572753906,211.3699951171875,215.1699981689453,215.1699981689453,5002500,CRM
2021-03-23,214.75999450683594,217.42999267578125,214.3300018310547,215.0,215.0,4578000,CRM
2021-03-24,215.1300048828125,215.27999877929688,209.41000366210938,209.52999877929688,209.52999877929688,4617700,CRM
2021-03-25,206.1699981689453,208.1699981689453,204.3699951171875,205.44000244140625,205.44000244140625,7977200,CRM
2021-03-26,205.63999938964844,209.41000366210938,204.77000427246094,209.08999633789062,209.08999633789062,7333200,CRM
2021-03-29,209.00999450683594,211.64999389648438,205.99000549316406,210.77000427246094,210.77000427246094,5686900,CRM
2021-03-30,208.63999938964844,211.2899932861328,207.36000061035156,210.0,210.0,4717900,CRM
