,open,high,low,close,adjclose,volume,ticker
2018-12-31,97.55000305175781,97.94999694824219,96.86000061035156,97.94999694824219,88.7650146484375,5322900,VTV
2019-01-02,96.48999786376953,98.26000213623047,96.37999725341797,98.0,88.81034088134766,4261900,VTV
2019-01-03,97.55000305175781,97.7300033569336,96.0199966430664,96.19000244140625,87.17005920410156,2676600,VTV
2019-01-04,97.44999694824219,99.2300033569336,97.25,98.95999908447266,89.6803207397461,2507400,VTV
2019-01-07,99.05999755859375,100.23999786376953,98.55000305175781,99.52999877929688,90.19686126708984,2865000,VTV
2019-01-08,100.37999725341797,100.5,99.43000030517578,100.26000213623047,90.85841369628906,2012100,VTV
2019-01-09,100.62999725341797,100.83999633789062,99.94000244140625,100.44000244140625,91.02152252197266,1683500,VTV
2019-01-10,99.91000366210938,101.08000183105469,99.62999725341797,100.80000305175781,91.3477783203125,3097900,VTV
2019-01-11,100.4000015258789,101.0199966430664,100.18000030517578,101.0,91.52901458740234,3021100,VTV
2019-01-14,100.25,100.83999633789062,100.1500015258789,100.55000305175781,91.1212158203125,2412600,VTV
2019-01-15,100.58999633789062,101.54000091552734,100.58000183105469,101.45999908447266,91.94587707519531,2922200,VTV
2019-01-16,101.62999725341797,102.19000244140625,101.58000183105469,101.80000305175781,92.2540054321289,6466700,VTV
2019-01-17,101.44000244140625,102.87999725341797,101.44000244140625,102.54000091552734,92.92460632324219,2789400,VTV
2019-01-18,103.31999969482422,104.08000183105469,103.05000305175781,103.95999908447266,94.21146392822266,3178600,VTV
2019-01-22,103.36000061035156,103.45999908447266,102.16000366210938,102.83999633789062,93.19645690917969,5162200,VTV
2019-01-23,103.27999877929688,103.54000091552734,102.18000030517578,103.12999725341797,93.45928955078125,2149900,VTV
2019-01-24,102.95999908447266,103.2699966430664,102.4800033569336,103.04000091552734,93.3777084350586,2497800,VTV
2019-01-25,103.6500015258789,104.04000091552734,103.41999816894531,103.5999984741211,93.88520050048828,2010300,VTV
2019-01-28,102.83999633789062,103.0199966430664,102.29000091552734,102.98999786376953,93.33240509033203,3270000,VTV
2019-01-29,103.01000213623047,103.41999816894531,102.83000183105469,103.18000030517578,93.50460052490234,1539100,VTV
2019-01-30,103.5,104.55999755859375,103.08999633789062,104.16000366210938,94.39269256591797,2496600,VTV
2019-01-31,103.86000061035156,104.94999694824219,103.5,104.76000213623047,94.93643188476562,2067300,VTV
2019-02-01,105.05000305175781,105.37000274658203,104.6500015258789,105.02999877929688,95.18112182617188,1690800,VTV
2019-02-04,105.04000091552734,105.45999908447266,104.48999786376953,105.44999694824219,95.56173706054688,2307500,VTV
2019-02-05,105.62000274658203,105.77999877929688,105.2300033569336,105.58000183105469,95.67955017089844,1853200,VTV
2019-02-06,105.41000366210938,105.76000213623047,105.38999938964844,105.62999725341797,95.72486114501953,1820300,VTV
2019-02-07,105.08000183105469,105.19000244140625,103.98999786376953,104.73999786376953,94.91830444335938,1787000,VTV
2019-02-08,104.37000274658203,104.69000244140625,103.72000122070312,104.68000030517578,94.86393737792969,1385300,VTV
2019-02-11,104.9000015258789,104.97000122070312,104.51000213623047,104.7300033569336,94.90924072265625,1596100,VTV
2019-02-12,105.44000244140625,106.29000091552734,105.41000366210938,106.08999633789062,96.14171600341797,1264600,VTV
2019-02-13,106.4000015258789,106.7699966430664,106.19000244140625,106.4000015258789,96.42265319824219,1885000,VTV
2019-02-14,105.9800033569336,106.45999908447266,105.48999786376953,105.91999816894531,95.98766326904297,2050500,VTV
2019-02-15,106.75,107.45999908447266,106.7300033569336,107.45999908447266,97.38324737548828,1456000,VTV
2019-02-19,107.16000366210938,107.9800033569336,107.11000061035156,107.7300033569336,97.6279296875,1396400,VTV
2019-02-20,107.69000244140625,108.20999908447266,107.51000213623047,108.05999755859375,97.92698669433594,1196400,VTV
